X,Y,population,EVCharingCount
-8.65,57.85,3,0
-8.6,57.8,0,0
-8.55,57.8,0,0
-8.5,57.85,0,0
-7.65,56.8,1,0
-7.65,56.85,1,0
-7.65,57.5,0,0
-7.65,57.55,0,0
-7.6,56.8,1,0
-7.6,56.85,1,0
-7.6,57.5,0,0
-7.6,57.55,0,0
-7.6,58.3,2,0
-7.55,56.85,1,0
-7.55,56.9,4,0
-7.55,56.95,4,0
-7.55,57.6,1,0
-7.5,56.9,2,0
-7.5,56.95,60,5
-7.5,57.0,15,0
-7.5,57.55,4,0
-7.5,57.6,5,0
-7.5,57.65,4,0
-7.45,56.9,1,0
-7.45,56.95,22,0
-7.45,57.0,4,0
-7.45,57.05,18,0
-7.45,57.2,3,0
-7.45,57.25,1,0
-7.45,57.55,5,0
-7.45,57.6,10,0
-7.45,57.65,1,0
-7.4,57.0,18,17
-7.4,57.05,6,0
-7.4,57.1,18,0
-7.4,57.15,14,0
-7.4,57.2,8,0
-7.4,57.25,5,0
-7.4,57.3,4,0
-7.4,57.35,10,0
-7.4,57.4,5,0
-7.4,57.45,67,120
-7.4,57.55,6,0
-7.4,57.6,5,0
-7.4,57.65,2,0
-7.35,57.0,0,0
-7.35,57.1,17,0
-7.35,57.15,17,24
-7.35,57.2,2,0
-7.35,57.25,1,10
-7.35,57.3,4,6
-7.35,57.35,3,6
-7.35,57.4,27,0
-7.35,57.45,17,121
-7.35,57.5,10,56
-7.35,57.55,7,6
-7.35,57.6,1,0
-7.35,57.65,7,0
-7.35,57.7,5,0
-7.3,57.05,9,15
-7.3,57.1,14,15
-7.3,57.15,21,36
-7.3,57.2,0,0
-7.3,57.25,0,0
-7.3,57.3,0,0
-7.3,57.35,1,0
-7.3,57.4,7,0
-7.3,57.45,3,0
-7.3,57.5,14,0
-7.3,57.55,8,0
-7.3,57.6,0,0
-7.3,57.65,2,0
-7.3,57.7,5,0
-7.3,57.75,4,0
-7.25,57.1,1,0
-7.25,57.15,1,0
-7.25,57.2,0,0
-7.25,57.25,0,0
-7.25,57.3,0,0
-7.25,57.35,6,0
-7.25,57.4,3,0
-7.25,57.45,1,0
-7.25,57.5,10,0
-7.25,57.55,1,0
-7.25,57.6,0,0
-7.25,57.65,1,0
-7.25,57.7,1,0
-7.25,57.75,1,0
-7.25,57.8,1,0
-7.2,57.1,1,0
-7.2,57.3,0,0
-7.2,57.35,0,0
-7.2,57.4,1,0
-7.2,57.45,1,0
-7.2,57.5,7,0
-7.2,57.55,0,0
-7.2,57.6,1,0
-7.2,57.65,1,0
-7.2,57.7,5,0
-7.2,57.75,1,0
-7.2,57.8,0,0
-7.15,57.5,0,0
-7.15,57.55,0,0
-7.15,57.6,16,0
-7.15,57.65,1,0
-7.15,57.7,33,0
-7.15,57.75,7,0
-7.15,57.85,2,0
-7.15,58.0,0,0
-7.15,58.05,0,0
-7.15,58.1,1,0
-7.15,58.15,1,0
-7.1,57.55,0,0
-7.1,57.6,0,0
-7.1,57.65,1,0
-7.1,57.75,2,0
-7.1,57.8,2,0
-7.1,57.85,1,0
-7.1,57.9,0,0
-7.1,57.95,0,0
-7.1,58.0,1,0
-7.1,58.05,0,0
-7.1,58.1,3,0
-7.1,58.15,1,0
-7.1,58.2,1,0
-7.05,57.65,0,0
-7.05,57.7,2,0
-7.05,57.75,13,0
-7.05,57.8,4,0
-7.05,57.85,5,0
-7.05,57.9,0,0
-7.05,57.95,0,0
-7.05,58.0,0,0
-7.05,58.05,0,0
-7.05,58.1,0,0
-7.05,58.15,0,0
-7.05,58.2,6,0
-7.05,58.25,22,0
-7.0,56.45,2,0
-7.0,56.5,1,0
-7.0,57.75,25,23
-7.0,57.8,3,0
-7.0,57.85,3,15
-7.0,57.9,0,0
-7.0,57.95,0,0
-7.0,58.0,0,0
-7.0,58.05,0,0
-7.0,58.1,0,0
-7.0,58.15,0,0
-7.0,58.2,3,22
-7.0,58.25,6,0
-6.95,56.45,5,0
-6.95,56.5,4,0
-6.95,56.55,9,0
-6.95,57.75,4,0
-6.95,57.8,1,0
-6.95,57.85,2,0
-6.95,57.9,1,0
-6.95,57.95,0,0
-6.95,58.0,0,0
-6.95,58.05,0,0
-6.95,58.1,0,0
-6.95,58.15,0,0
-6.95,58.2,3,0
-6.95,58.25,5,0
-6.9,56.45,12,0
-6.9,56.5,7,38
-6.9,56.55,3,0
-6.9,57.75,2,0
-6.9,57.8,3,0
-6.9,57.85,1,0
-6.9,57.9,0,0
-6.9,57.95,0,0
-6.9,58.0,0,0
-6.9,58.05,0,0
-6.9,58.1,0,0
-6.9,58.15,0,0
-6.9,58.2,2,0
-6.9,58.25,4,0
-6.9,58.3,3,0
-6.85,56.5,9,0
-6.85,56.55,6,0
-6.85,57.8,6,0
-6.85,57.85,4,0
-6.85,57.9,4,0
-6.85,57.95,2,0
-6.85,58.0,0,0
-6.85,58.05,0,0
-6.85,58.1,0,0
-6.85,58.15,0,0
-6.85,58.2,7,15
-6.85,58.25,8,15
-6.8,56.5,14,0
-6.8,56.55,6,0
-6.8,57.4,3,0
-6.8,57.45,2,0
-6.8,57.8,3,0
-6.8,57.85,6,0
-6.8,57.9,24,105
-6.8,57.95,0,0
-6.8,58.0,0,0
-6.8,58.05,0,0
-6.8,58.1,0,0
-6.8,58.15,0,0
-6.8,58.2,4,0
-6.8,58.25,10,0
-6.8,58.3,13,0
-6.75,56.5,3,0
-6.75,56.55,5,0
-6.75,57.4,2,0
-6.75,57.45,4,0
-6.75,57.5,1,0
-6.75,57.85,5,0
-6.75,57.9,4,0
-6.75,57.95,0,0
-6.75,58.0,0,5
-6.75,58.05,0,0
-6.75,58.1,0,0
-6.75,58.15,1,0
-6.75,58.2,22,0
-6.75,58.25,6,0
-6.75,58.3,18,10
-6.7,56.55,1,0
-6.7,56.6,1,0
-6.7,56.95,0,0
-6.7,57.35,2,0
-6.7,57.4,1,0
-6.7,57.45,7,0
-6.7,57.5,3,0
-6.7,57.85,40,0
-6.7,57.9,8,0
-6.7,57.95,0,0
-6.7,58.0,0,0
-6.7,58.05,0,0
-6.7,58.1,0,0
-6.7,58.15,0,0
-6.7,58.2,3,0
-6.7,58.25,2,0
-6.7,58.3,9,6
-6.7,58.35,21,6
-6.65,56.55,1,0
-6.65,56.6,3,0
-6.65,57.35,1,0
-6.65,57.4,0,0
-6.65,57.45,8,0
-6.65,57.5,0,0
-6.65,57.55,3,0
-6.65,57.6,3,0
-6.65,57.85,16,0
-6.65,57.9,1,0
-6.65,57.95,0,0
-6.65,58.0,0,0
-6.65,58.05,0,0
-6.65,58.1,2,0
-6.65,58.15,0,0
-6.65,58.2,0,0
-6.65,58.25,1,0
-6.65,58.3,2,0
-6.65,58.35,57,0
-6.6,56.6,2,0
-6.6,56.65,2,0
-6.6,57.05,0,0
-6.6,57.35,0,0
-6.6,57.4,1,0
-6.6,57.45,11,0
-6.6,57.5,1,0
-6.6,57.55,6,0
-6.6,57.6,2,0
-6.6,57.9,0,0
-6.6,57.95,0,0
-6.6,58.0,0,0
-6.6,58.05,0,0
-6.6,58.1,11,7
-6.6,58.15,0,0
-6.6,58.2,0,0
-6.6,58.25,0,0
-6.6,58.3,1,0
-6.6,58.35,23,0
-6.55,56.6,2,0
-6.55,56.65,3,0
-6.55,57.05,0,0
-6.55,57.35,2,0
-6.55,57.4,11,0
-6.55,57.45,13,132
-6.55,57.5,3,0
-6.55,57.55,4,0
-6.55,57.6,4,0
-6.55,57.9,0,0
-6.55,57.95,0,0
-6.55,58.0,0,0
-6.55,58.05,0,0
-6.55,58.1,5,0
-6.55,58.15,1,0
-6.55,58.2,0,0
-6.55,58.25,0,0
-6.55,58.3,0,0
-6.55,58.35,3,0
-6.55,58.4,2,0
-6.5,55.7,9,0
-6.5,55.75,2,0
-6.5,55.8,5,0
-6.5,56.6,2,0
-6.5,56.65,1,24
-6.5,56.7,2,0
-6.5,57.05,4,0
-6.5,57.3,4,0
-6.5,57.35,3,0
-6.5,57.4,11,0
-6.5,57.45,1,0
-6.5,57.5,0,0
-6.5,57.55,1,0
-6.5,57.6,4,0
-6.5,57.95,0,0
-6.5,58.0,0,0
-6.5,58.05,0,0
-6.5,58.1,8,0
-6.5,58.15,12,0
-6.5,58.2,0,0
-6.5,58.25,0,0
-6.5,58.3,0,0
-6.5,58.35,22,0
-6.5,58.4,14,0
-6.45,55.7,1,0
-6.45,55.75,5,0
-6.45,55.8,3,0
-6.45,55.85,1,0
-6.45,56.3,45,0
-6.45,56.45,0,0
-6.45,56.65,0,0
-6.45,56.7,1,0
-6.45,57.0,0,0
-6.45,57.05,1,0
-6.45,57.25,0,0
-6.45,57.3,2,0
-6.45,57.35,11,0
-6.45,57.4,2,0
-6.45,57.45,4,0
-6.45,57.5,5,0
-6.45,57.75,2,0
-6.45,57.95,0,0
-6.45,58.0,5,0
-6.45,58.05,4,0
-6.45,58.1,6,0
-6.45,58.15,32,0
-6.45,58.2,2,0
-6.45,58.25,0,0
-6.45,58.3,1,0
-6.45,58.35,1,0
-6.45,58.4,19,0
-6.45,58.45,3,0
-6.4,55.7,6,0
-6.4,55.75,13,0
-6.4,55.8,1,0
-6.4,55.85,0,0
-6.4,56.3,6,0
-6.4,56.35,13,0
-6.4,56.5,0,0
-6.4,57.0,0,0
-6.4,57.05,0,0
-6.4,57.2,0,0
-6.4,57.25,0,0
-6.4,57.3,6,0
-6.4,57.35,12,0
-6.4,57.4,1,0
-6.4,57.45,2,0
-6.4,57.5,13,0
-6.4,57.55,3,0
-6.4,57.6,18,0
-6.4,57.65,13,0
-6.4,58.0,1,0
-6.4,58.05,2,0
-6.4,58.1,7,0
-6.4,58.15,10,0
-6.4,58.2,281,19
-6.4,58.25,74,18
-6.4,58.3,0,0
-6.4,58.35,0,0
-6.4,58.4,1,0
-6.4,58.45,13,0
-6.35,55.6,3,0
-6.35,55.7,1,0
-6.35,55.75,22,0
-6.35,55.8,3,0
-6.35,55.85,0,0
-6.35,55.9,1,0
-6.35,56.3,2,52
-6.35,56.35,5,52
-6.35,56.45,0,0
-6.35,56.55,1,0
-6.35,56.95,0,0
-6.35,57.0,0,0
-6.35,57.05,0,0
-6.35,57.2,0,0
-6.35,57.25,1,0
-6.35,57.3,9,0
-6.35,57.35,0,0
-6.35,57.4,0,0
-6.35,57.45,8,0
-6.35,57.5,14,0
-6.35,57.55,5,0
-6.35,57.6,15,0
-6.35,57.65,5,0
-6.35,57.7,4,0
-6.35,57.9,0,0
-6.35,58.0,1,0
-6.35,58.05,1,0
-6.35,58.15,2,0
-6.35,58.2,297,283
-6.35,58.25,65,0
-6.35,58.3,5,0
-6.35,58.35,0,0
-6.35,58.4,0,0
-6.35,58.45,1,0
-6.3,55.6,0,0
-6.3,55.65,0,0
-6.3,55.7,1,0
-6.3,55.75,70,342
-6.3,55.8,1,0
-6.3,55.85,0,0
-6.3,55.9,12,0
-6.3,56.05,2,0
-6.3,56.25,10,0
-6.3,56.3,1,0
-6.3,56.35,2,0
-6.3,56.45,0,0
-6.3,56.5,0,0
-6.3,56.55,2,5
-6.3,56.6,2,0
-6.3,56.95,0,0
-6.3,57.0,1,0
-6.3,57.05,0,0
-6.3,57.15,0,0
-6.3,57.2,1,0
-6.3,57.25,1,0
-6.3,57.3,3,0
-6.3,57.35,0,0
-6.3,57.4,1,0
-6.3,57.45,11,0
-6.3,57.5,11,0
-6.3,57.55,1,0
-6.3,57.6,1,0
-6.3,57.65,1,0
-6.3,57.7,3,0
-6.3,58.2,122,0
-6.3,58.25,156,8
-6.3,58.3,43,8
-6.3,58.35,0,0
-6.3,58.4,0,0
-6.3,58.45,15,0
-6.3,58.5,33,0
-6.25,55.6,0,0
-6.25,55.65,0,0
-6.25,55.7,2,0
-6.25,55.75,2,21
-6.25,55.8,4,0
-6.25,55.85,0,0
-6.25,55.9,0,0
-6.25,56.0,3,0
-6.25,56.05,4,0
-6.25,56.1,3,0
-6.25,56.25,2,0
-6.25,56.3,10,0
-6.25,56.35,5,0
-6.25,56.45,0,0
-6.25,56.5,0,0
-6.25,56.55,1,0
-6.25,56.6,3,0
-6.25,56.85,0,0
-6.25,56.95,0,0
-6.25,57.0,0,0
-6.25,57.05,0,0
-6.25,57.15,0,0
-6.25,57.2,0,0
-6.25,57.25,0,0
-6.25,57.3,0,0
-6.25,57.35,0,0
-6.25,57.4,1,0
-6.25,57.45,8,0
-6.25,57.5,1,0
-6.25,57.55,0,0
-6.25,57.6,0,0
-6.25,57.65,15,0
-6.25,57.7,7,0
-6.25,58.2,78,0
-6.25,58.3,5,0
-6.25,58.35,4,0
-6.25,58.4,0,0
-6.25,58.45,1,0
-6.25,58.5,69,24
-6.2,55.6,4,0
-6.2,55.65,61,0
-6.2,55.7,0,0
-6.2,55.75,2,0
-6.2,55.8,2,0
-6.2,55.85,0,0
-6.2,55.9,0,0
-6.2,56.0,0,0
-6.2,56.05,2,0
-6.2,56.1,1,0
-6.2,56.3,4,0
-6.2,56.35,3,0
-6.2,56.4,0,0
-6.2,56.45,0,0
-6.2,56.5,0,0
-6.2,56.55,1,0
-6.2,56.6,8,0
-6.2,56.65,3,0
-6.2,56.7,0,11
-6.2,56.75,1,0
-6.2,56.85,0,0
-6.2,56.9,0,0
-6.2,57.15,0,0
-6.2,57.2,0,0
-6.2,57.25,0,0
-6.2,57.3,1,0
-6.2,57.35,2,0
-6.2,57.4,182,616
-6.2,57.45,3,0
-6.2,57.5,0,0
-6.2,57.55,0,0
-6.2,57.6,8,26
-6.2,57.65,36,26
-6.2,58.2,58,0
-6.2,58.25,20,0
-6.2,58.3,4,0
-6.2,58.35,63,0
-6.2,58.4,0,0
-6.2,58.45,5,0
-6.2,58.5,27,0
-6.15,55.6,0,0
-6.15,55.65,2,0
-6.15,55.7,0,0
-6.15,55.75,0,0
-6.15,55.8,4,0
-6.15,55.85,6,0
-6.15,55.9,0,0
-6.15,55.95,0,0
-6.15,56.1,1,0
-6.15,56.15,0,0
-6.15,56.3,0,0
-6.15,56.35,0,0
-6.15,56.4,0,0
-6.15,56.45,0,0
-6.15,56.5,1,0
-6.15,56.55,0,0
-6.15,56.6,1,0
-6.15,56.65,0,0
-6.15,56.7,2,0
-6.15,56.75,0,0
-6.15,56.9,1,0
-6.15,56.95,0,0
-6.15,57.2,1,0
-6.15,57.25,0,0
-6.15,57.3,3,0
-6.15,57.35,2,0
-6.15,57.4,4,0
-6.15,57.45,0,0
-6.15,57.5,1,112
-6.15,57.55,1,0
-6.15,57.6,5,0
-6.15,58.2,6,0
-6.15,58.25,110,0
-6.15,58.35,8,0
-6.15,58.4,0,0
-6.15,58.45,0,0
-6.15,59.1,2,0
-6.1,55.65,2,0
-6.1,55.7,0,0
-6.1,55.75,0,0
-6.1,55.8,0,0
-6.1,55.85,7,0
-6.1,55.9,1,0
-6.1,55.95,0,0
-6.1,56.3,0,0
-6.1,56.35,0,0
-6.1,56.4,0,0
-6.1,56.45,0,0
-6.1,56.5,0,0
-6.1,56.55,0,0
-6.1,56.6,5,0
-6.1,56.65,2,0
-6.1,56.7,4,0
-6.1,56.75,0,0
-6.1,56.85,1,0
-6.1,56.9,0,0
-6.1,56.95,0,0
-6.1,57.15,11,0
-6.1,57.2,0,0
-6.1,57.25,0,0
-6.1,57.3,2,0
-6.1,57.35,3,0
-6.1,57.4,0,0
-6.1,57.45,0,0
-6.05,55.65,0,0
-6.05,55.7,0,0
-6.05,55.75,0,0
-6.05,55.8,0,0
-6.05,55.85,0,0
-6.05,55.9,0,0
-6.05,55.95,1,0
-6.05,56.3,1,0
-6.05,56.35,0,0
-6.05,56.4,0,0
-6.05,56.45,0,0
-6.05,56.5,0,0
-6.05,56.55,0,0
-6.05,56.6,39,0
-6.05,56.65,201,0
-6.05,56.7,2,0
-6.05,56.75,2,0
-6.05,57.05,1,0
-6.05,57.15,10,0
-6.05,57.2,1,0
-6.05,57.25,0,0
-6.05,57.3,1,0
-6.05,57.35,8,0
-6.05,57.4,0,0
-6.05,57.45,1,0
-6.05,57.5,0,0
-6.0,55.8,1,0
-6.0,55.85,0,0
-6.0,55.9,1,0
-6.0,55.95,0,0
-6.0,56.0,0,0
-6.0,56.3,0,0
-6.0,56.35,0,0
-6.0,56.4,0,0
-6.0,56.45,2,0
-6.0,56.5,3,0
-6.0,56.55,1,0
-6.0,56.6,2,0
-6.0,56.65,0,0
-6.0,56.7,3,0
-6.0,56.75,0,0
-6.0,57.0,5,0
-6.0,57.05,0,0
-6.0,57.1,9,0
-6.0,57.15,1,0
-6.0,57.2,2,0
-6.0,57.25,0,0
-6.0,57.3,0,0
-6.0,57.35,0,0
-6.0,57.4,0,0
-6.0,57.45,0,0
-6.0,57.5,0,0
-6.0,57.55,0,0
-5.95,55.8,0,0
-5.95,55.85,2,5
-5.95,55.9,0,0
-5.95,55.95,0,0
-5.95,56.0,0,0
-5.95,56.05,0,0
-5.95,56.3,1,0
-5.95,56.35,0,0
-5.95,56.4,0,0
-5.95,56.45,0,0
-5.95,56.5,17,0
-5.95,56.55,4,0
-5.95,56.6,1,0
-5.95,56.65,0,0
-5.95,56.7,1,0
-5.95,56.75,0,0
-5.95,56.8,6,0
-5.95,56.9,0,0
-5.95,57.05,1,0
-5.95,57.1,1,0
-5.95,57.15,1,0
-5.95,57.2,0,0
-5.95,57.25,2,0
-5.95,57.3,0,0
-5.95,57.5,0,0
-5.95,57.55,0,0
-5.95,57.6,5,0
-5.9,55.85,0,0
-5.9,55.9,0,0
-5.9,55.95,0,0
-5.9,56.0,0,0
-5.9,56.05,0,0
-5.9,56.3,0,0
-5.9,56.35,0,0
-5.9,56.4,0,0
-5.9,56.45,0,0
-5.9,56.5,1,0
-5.9,56.55,1,0
-5.9,56.6,0,0
-5.9,56.65,0,0
-5.9,56.7,1,0
-5.9,56.75,0,0
-5.9,56.8,3,0
-5.9,56.9,1,0
-5.9,57.05,57,8
-5.9,57.1,8,0
-5.9,57.15,1,0
-5.9,57.2,1,0
-5.9,57.25,108,25
-5.9,57.3,0,0
-5.85,55.9,2,0
-5.85,55.95,0,0
-5.85,56.0,0,0
-5.85,56.05,0,0
-5.85,56.1,0,0
-5.85,56.3,1,0
-5.85,56.35,0,0
-5.85,56.4,0,0
-5.85,56.45,0,0
-5.85,56.5,1,0
-5.85,56.55,2,0
-5.85,56.6,0,0
-5.85,56.65,0,0
-5.85,56.7,1,0
-5.85,56.75,7,0
-5.85,56.8,1,0
-5.85,56.85,4,0
-5.85,56.9,24,87
-5.85,56.95,12,0
-5.85,57.0,162,97
-5.85,57.1,27,0
-5.85,57.15,3,0
-5.85,57.2,2,0
-5.85,57.25,35,0
-5.85,57.3,3,0
-5.85,57.35,0,0
-5.85,57.45,1,0
-5.85,57.5,0,0
-5.85,57.55,1,0
-5.85,59.1,3,0
-5.8,55.3,0,0
-5.8,55.35,1,0
-5.8,55.4,1,0
-5.8,56.0,0,0
-5.8,56.05,0,0
-5.8,56.1,0,0
-5.8,56.2,0,0
-5.8,56.25,0,0
-5.8,56.3,4,0
-5.8,56.35,0,0
-5.8,56.4,0,0
-5.8,56.45,0,0
-5.8,56.5,5,0
-5.8,56.55,10,0
-5.8,56.6,0,0
-5.8,56.65,0,0
-5.8,56.7,4,0
-5.8,56.75,14,0
-5.8,56.8,1,0
-5.8,56.85,1,0
-5.8,56.9,3,0
-5.8,56.95,8,0
-5.8,57.0,25,2
-5.8,57.05,1,0
-5.8,57.1,5,0
-5.8,57.15,10,24
-5.8,57.2,2,0
-5.8,57.25,6,0
-5.8,57.35,1,0
-5.8,57.4,7,0
-5.8,57.45,1,0
-5.8,57.5,0,0
-5.8,57.55,0,0
-5.8,57.6,1,0
-5.8,57.65,5,0
-5.8,57.7,8,0
-5.8,57.75,2,0
-5.8,57.8,3,0
-5.8,57.85,1,0
-5.8,59.1,3,0
-5.8,59.15,20,0
-5.75,55.3,0,0
-5.75,55.35,0,0
-5.75,55.4,9,0
-5.75,55.65,9,0
-5.75,55.7,9,0
-5.75,56.05,0,0
-5.75,56.1,0,0
-5.75,56.15,0,0
-5.75,56.2,0,0
-5.75,56.25,0,0
-5.75,56.35,0,0
-5.75,56.4,0,0
-5.75,56.45,0,0
-5.75,56.5,2,0
-5.75,56.55,1,12
-5.75,56.6,0,0
-5.75,56.65,0,0
-5.75,56.7,2,0
-5.75,56.75,5,0
-5.75,56.8,3,0
-5.75,56.85,1,0
-5.75,56.9,1,0
-5.75,56.95,0,0
-5.75,57.0,0,0
-5.75,57.05,0,0
-5.75,57.1,1,0
-5.75,57.15,1,0
-5.75,57.2,0,0
-5.75,57.25,19,548
-5.75,57.3,16,274
-5.75,57.35,0,0
-5.75,57.4,0,0
-5.75,57.45,0,0
-5.75,57.5,0,0
-5.75,57.55,0,0
-5.75,57.6,1,0
-5.75,57.65,1,0
-5.75,57.7,4,0
-5.75,57.75,4,0
-5.75,57.8,0,0
-5.75,57.85,1,0
-5.7,55.3,2,0
-5.7,55.35,0,0
-5.7,55.4,10,0
-5.7,55.45,20,0
-5.7,55.5,4,0
-5.7,55.55,6,0
-5.7,55.6,17,0
-5.7,55.7,3,0
-5.7,55.75,6,0
-5.7,55.9,0,0
-5.7,55.95,2,0
-5.7,56.0,2,0
-5.7,56.1,0,0
-5.7,56.15,0,0
-5.7,56.2,0,0
-5.7,56.25,0,0
-5.7,56.35,0,0
-5.7,56.4,0,0
-5.7,56.45,7,108
-5.7,56.5,3,13
-5.7,56.55,0,0
-5.7,56.6,0,0
-5.7,56.65,0,0
-5.7,56.7,1,0
-5.7,56.75,2,0
-5.7,56.8,0,0
-5.7,56.85,0,0
-5.7,56.9,0,0
-5.7,56.95,0,0
-5.7,57.0,0,0
-5.7,57.05,0,0
-5.7,57.1,0,0
-5.7,57.15,1,0
-5.7,57.2,1,0
-5.7,57.25,1,0
-5.7,57.3,48,268
-5.7,57.35,2,0
-5.7,57.4,0,0
-5.7,57.45,0,0
-5.7,57.5,0,0
-5.7,57.55,1,0
-5.7,57.6,1,0
-5.7,57.65,1,0
-5.7,57.7,22,0
-5.7,57.75,15,0
-5.7,57.8,1,0
-5.7,57.85,4,0
-5.65,55.3,37,0
-5.65,55.35,3,0
-5.65,55.4,14,0
-5.65,55.45,5,0
-5.65,55.5,0,0
-5.65,55.55,0,0
-5.65,55.6,0,0
-5.65,55.65,9,0
-5.65,55.7,2,0
-5.65,55.8,1,0
-5.65,55.85,1,0
-5.65,55.9,1,0
-5.65,55.95,1,0
-5.65,56.0,5,0
-5.65,56.05,11,0
-5.65,56.15,1,0
-5.65,56.2,7,0
-5.65,56.25,18,0
-5.65,56.3,19,0
-5.65,56.4,0,0
-5.65,56.45,3,0
-5.65,56.5,0,0
-5.65,56.55,0,0
-5.65,56.6,0,0
-5.65,56.65,0,0
-5.65,56.7,1,0
-5.65,56.75,0,0
-5.65,56.8,0,0
-5.65,56.85,0,0
-5.65,56.9,1,0
-5.65,56.95,0,0
-5.65,57.0,0,0
-5.65,57.05,1,0
-5.65,57.1,0,0
-5.65,57.15,1,0
-5.65,57.2,3,0
-5.65,57.25,1,0
-5.65,57.3,8,0
-5.65,57.35,63,0
-5.65,57.4,2,0
-5.65,57.45,0,0
-5.65,57.5,4,0
-5.65,57.55,4,0
-5.65,57.6,1,0
-5.65,57.65,0,0
-5.65,57.7,4,80
-5.65,57.75,3,0
-5.65,57.8,4,0
-5.65,57.85,17,0
-5.65,57.9,2,0
-5.6,55.3,6,0
-5.6,55.35,1,0
-5.6,55.4,142,366
-5.6,55.45,165,366
-5.6,55.5,0,0
-5.6,55.55,0,0
-5.6,55.6,0,0
-5.6,55.65,0,0
-5.6,55.7,0,0
-5.6,55.75,5,0
-5.6,55.8,0,0
-5.6,55.85,0,0
-5.6,55.9,4,0
-5.6,55.95,0,0
-5.6,56.0,3,0
-5.6,56.05,5,0
-5.6,56.1,1,0
-5.6,56.15,3,0
-5.6,56.2,1,0
-5.6,56.25,3,0
-5.6,56.3,30,0
-5.6,56.4,0,0
-5.6,56.45,1,0
-5.6,56.5,1,0
-5.6,56.55,0,0
-5.6,56.6,0,0
-5.6,56.65,0,0
-5.6,56.7,2,0
-5.6,56.75,0,0
-5.6,56.8,0,0
-5.6,56.85,0,0
-5.6,56.9,0,0
-5.6,56.95,0,0
-5.6,57.0,0,0
-5.6,57.05,0,0
-5.6,57.1,0,0
-5.6,57.15,1,0
-5.6,57.2,10,0
